arm,gen,n_seeds,median_score,q1_score,q3_score,mean_score
adaptive_progression,360,10,712.5782487707236,309.67179027840064,1104.5820026442989,794.9127702364351
adaptive_progression,370,10,614.46389949633,485.54035658910857,1078.681302715366,847.1546591018865
adaptive_progression,380,10,455.8327554666422,395.0679413098618,991.443835668128,667.7311598499414
adaptive_progression,390,10,732.8890105673722,529.5081575289623,1068.0709039125734,874.6987012344829
adaptive_progression,400,10,723.3345630666704,630.738647816329,1444.7340448224559,965.7052325784349
adaptive_progression,410,10,811.9591111841522,547.9293352806183,1309.6248897097753,910.8753024637956
adaptive_progression,420,10,896.5999617736898,662.0006666145673,1277.7327042966278,992.8601009001911
adaptive_progression,430,10,814.5039170592977,687.4799776427271,1227.2215686992215,999.0199504823629
adaptive_progression,440,10,897.3381778029807,662.1926502858038,1064.3189615217536,943.2040691311526
adaptive_progression,450,10,1205.284211384024,691.2787466131834,1386.7712146420156,1088.7244743289248
adaptive_progression,460,10,1005.9038191026679,682.866439334318,1586.2600156746005,1108.806766238297
adaptive_progression,470,10,893.2445474030252,780.0936248992795,1381.9805825960043,1039.9179430236168
adaptive_progression,480,10,942.720873684497,740.9043126232451,1150.5969520300685,962.7498090755482
adaptive_progression,490,10,1112.4341150143655,840.843381490951,1334.5245844839492,1148.5658602680448
archive_based,0,11,-379.8622607703958,-390.99067607579605,-367.6957866552649,-380.4023927296267
archive_based,5,1,-214.5644203720984,-214.5644203720984,-214.5644203720984,-214.5644203720984
archive_based,10,10,-378.02528956286255,-386.6528839896911,-365.3362852831877,-364.9476440168531
archive_based,20,10,-367.0258579882631,-383.15414310985636,-355.1460842563752,-372.3729209999717
archive_based,30,10,-351.0643921346543,-388.51014229702946,-275.81741129182797,-335.4699414249309
archive_based,40,10,-206.96142978001365,-349.39936935687984,12.07945962829158,-185.06473877738298
archive_based,50,10,-224.58199574729986,-421.7133756437423,-41.49565336008606,-226.58223419172697
archive_based,60,10,-114.10457629232555,-337.1865465431648,-75.07540295452824,-162.24516549134563
archive_based,70,10,-231.17648150331155,-308.993453280886,-104.28647049869927,-218.2485986960848
archive_based,80,10,-147.20815748106756,-335.5894997984845,12.176822503208399,-153.55896797075894
archive_based,90,10,9.01431659476619,-266.0811836701596,41.14110310884538,-90.08602342682202
archive_based,100,10,-13.569046567451267,-158.79471020932243,65.78411287933008,-61.85455670247101
archive_based,110,10,26.45370202373176,-60.80928872041565,107.41799664144935,10.043055318507095
archive_based,120,10,-9.29036063783513,-88.52969454229586,107.19555063710806,26.502289597795333
archive_based,130,10,64.20867885496489,-242.2552381936788,215.99488450574876,22.70984927757165
archive_based,140,10,82.50541955437839,-102.72058336306623,206.99294028720163,55.406879837985365
archive_based,150,10,57.51349598232612,-32.17145365525552,213.4172005111498,111.16040519651229
archive_based,160,10,60.10050234314565,27.395224940530692,214.14488253847202,112.83344929273093
archive_based,170,10,147.77531778763586,-57.463530233235964,206.58119324630738,134.77831547553643
archive_based,180,10,202.22019974599795,152.80184349769755,228.09065698383876,151.9660193786915
archive_based,190,10,198.14738384656843,58.25676803391894,290.7021047872348,184.11935086688428
archive_based,200,10,88.16179406485529,20.99365331110502,192.1844361282513,138.5097039027737
archive_based,210,10,235.87591086548167,79.63729016994073,318.7418529209683,197.3803432175001
archive_based,220,10,231.6550652648599,150.40974948362208,302.7013981597132,232.4818082066876
archive_based,230,10,230.72311689225904,124.2131548766115,322.45071853729235,229.13730745447734
archive_based,240,10,208.44599967577528,112.8084691122621,362.4305889078695,245.23667618818052
archive_based,250,10,212.59062012540397,169.86753569928607,395.00280023618416,271.23165017669686
archive_based,260,10,191.88230037491135,130.30276671873472,283.49234383927006,256.495818939682
archive_based,270,10,229.51301611518093,192.31384790597994,402.6139511538997,276.36163253961723
archive_based,280,10,352.7501686891654,133.6413160188295,400.51729575271406,289.5680185939058
archive_based,290,10,363.756362503893,168.9370921238251,566.112849463474,467.77229017029356
archive_based,300,10,358.6763150622212,171.30561926722473,618.0286934342485,447.370014157883
archive_based,310,10,589.1652910180626,263.26342684523036,806.8763635629596,592.6060651339462
archive_based,320,10,733.7169100109174,265.8168332927606,837.3181615305624,608.9243493690059
archive_based,330,10,846.7854508825981,294.4840100473645,1131.5096280075782,771.5304082463641
archive_based,340,10,585.0928008914971,277.03339384072723,1015.0824033248089,687.6680076478633
archive_based,350,10,819.9449359587741,482.57242747789275,1069.270056727083,791.4399677682916
archive_based,360,10,826.7596302361519,369.50635667981754,1041.3074981515963,807.1021149965112
archive_based,370,10,765.0009236408553,399.9268332326674,1279.262901558399,857.8281316951094
archive_based,380,10,893.689062241487,519.0406336209528,1444.9491122791576,992.3012550504006
archive_based,390,10,828.7966232545341,539.0897052044004,1357.2228929718167,951.0894433634912
archive_based,400,10,889.044243358616,533.7983848052857,1364.683639932733,967.1230863895647
archive_based,410,10,1015.6415768970007,521.4100120248935,1276.6223230251264,920.006389153059
archive_based,420,10,824.0699779343965,638.6814660279294,1220.4685644735023,974.2394353650877
archive_based,430,10,1137.7431796785916,658.5038923778541,1513.5199056896195,1024.4177754620125
archive_based,440,10,921.6588661004537,574.8024773166769,1389.4411707822194,986.0831911795282
archive_based,450,10,1075.3736334608716,621.1656879741588,1458.4808977415619,1049.60434985395
archive_based,460,10,1316.5375665099,714.9134987664729,1442.2896780394444,1118.7239344955924
archive_based,470,10,1283.930688081636,723.2826730112479,1418.6536108312907,1110.1562739345961
archive_based,480,10,1027.7214171126232,676.7699334046943,1584.1405065007752,1068.8288129726695
archive_based,490,10,1161.521422477184,705.5242165610443,1687.4077724074489,1122.5771995057944
